subj_code,is_neuroptimal,rt,trial,feedback,response,subj_idx,split_by,Time,q_init
neurOptimRevLearn_low_s001,1,1.15301810018718,13,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.590134500060231,14,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.42719849990681,14,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.568525200011209,15,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.55134500004351,15,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.66533079999499,16,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.708622600417584,16,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.712802499998361,17,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.82100120000541,17,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.716630399925634,18,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.788269799668342,18,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.769264800008386,19,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.4473774000071,19,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.521265799878165,20,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.08730950020254,20,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.514494200004265,21,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.19145860010758,21,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.693970100022852,22,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.08776969974861,22,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.476221499964595,23,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.0781665998511,23,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.616216300055385,24,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.05921750003472,24,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.679790900088847,25,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.779725899919868,25,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.560127899982035,26,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.18296869983897,26,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.72027530008927,27,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.945287600159645,27,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.36197830014862,28,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.775651600211859,28,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.955180899938568,29,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.734128400217742,29,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.71377499983646,30,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.617759000044316,30,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.510154800023884,31,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.928470400162041,31,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.447385500185192,32,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.916407099924982,32,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.586193299852312,33,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.686179299838841,33,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.715922599891201,34,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.735844899900258,34,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.633153599919751,35,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.692793699912727,35,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.779590899823234,36,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.946959900204092,36,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.937315999995917,37,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.27752629993483,37,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.478314599953592,38,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,2.28759629977867,38,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.747265599900857,39,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.15631949994713,39,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.45976109988987,40,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.712757399771363,40,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.587375300005078,41,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.995854599867016,41,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.662897299975157,42,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.630608799867332,42,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.823204200016335,43,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.739028099924326,43,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.790094399824739,44,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.788270900025964,44,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.615273399977014,45,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,2.32154559995979,45,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.16379469982348,46,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.847828000318259,46,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.653501299908385,47,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.16624630009756,47,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.604579899925739,48,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.29287780029699,48,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.672893500188366,49,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.05658919969574,49,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.452064100187272,50,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.982575200032443,50,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.718905000016093,51,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.14887519972399,51,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.832025499781594,52,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.07228539977223,52,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.711535099893808,53,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.857978499960154,53,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.778298599878326,54,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.68096169969067,54,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.789552200119942,55,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.4555770996958,55,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.971923900069669,56,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.939396199770272,56,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.50412159995176,57,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.872423200402409,57,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.681289500091225,58,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.68934920011088,58,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.549268200062215,59,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.69632519967854,59,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.845987899927422,60,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.812233000062406,60,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.08544679987244,61,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.973181799985468,61,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.92207950004376,62,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.975033700000495,62,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.00930229993537,63,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.30345880007371,63,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.25603549997322,64,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.07785140024498,64,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.22931079985574,65,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.877345900051296,65,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.05601139995269,66,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.658809800166637,66,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.731780200032517,67,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.906260499730706,67,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,2.44646990019828,68,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.00459290016443,68,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.625619299942628,69,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.36010210029781,69,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.636131100123748,70,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.40663369977847,70,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.750883099855855,71,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.00927849998698,71,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.801164200063795,72,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.42839040001854,72,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.62844550004229,73,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.658048400189728,73,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.74919840018265,74,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.875664900057018,74,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.580078500090167,75,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.634834999684244,75,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.558897600043565,76,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.543492099735886,76,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.31217409996316,77,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.979564699809998,77,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.983244700124487,78,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.75372959999368,78,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.23851870000362,79,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.46957129985094,79,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.60575069999322,80,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.47030839975923,80,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.964392699999735,81,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.968675999902189,81,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.23312769993208,82,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.670713600236923,82,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.649947799975053,83,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.966390899848193,83,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.462832699995488,84,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.31103610014543,84,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.550049700075761,85,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.706145800184459,85,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.52929250011221,86,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.01380190020427,86,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.844973600003868,87,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.41193020017818,87,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.623180999886245,88,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.59440909978002,88,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.78469659993425,89,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.886868999805301,89,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.891812300076708,90,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.92079810006544,90,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.254225499928,91,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.563122600317001,91,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.536836400162429,92,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.06437720032409,92,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.621504799928516,93,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.935210700146854,93,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.640793900005519,94,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.09728260012344,94,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.689504500012845,95,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.06669960031286,95,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.04598539997824,96,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.0182933001779,96,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.530511499848217,97,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.947516299784184,97,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.487660099985078,98,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.1775003997609,98,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.583925199927762,99,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.580652899574488,99,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.90645380015485,100,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.5195701001212,100,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.66202859999612,101,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.59265619982034,101,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.734754400094971,102,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.813347400166094,102,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.39498819992878,103,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.00402749981731,103,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.561060499865562,104,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.974971800111234,104,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.585003599990159,105,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.586988399736583,105,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.537815799936652,106,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.957093399949372,106,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.61226120009087,107,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.45004530018196,107,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.541296899784356,108,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.245550699997693,108,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.66556639992632,109,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.46414150018245,109,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.677467300090939,110,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.816289899870753,110,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.559866900090128,111,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,2.49885850027204,111,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.514385499991477,112,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.54706460004672,112,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.62728749983944,113,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.15368890017271,113,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.677480800077319,114,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.899677000008524,114,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.726981800049543,115,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.41526310006157,115,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.514070600038394,116,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.57143440004438,116,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.769415100105107,117,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.722188699990511,117,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.629542199894786,118,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.7443436998874,118,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.584627300035209,119,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.1963252001442,119,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.633764799917117,120,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,2.82882309984416,120,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.642929800087586,121,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.00626989966258,121,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.643489399924874,122,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.709028800018132,122,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.823417200008407,123,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,4.96069619990885,123,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.672931900015101,124,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,3.23960400000215,124,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.581954200053588,125,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.33816879987717,125,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.30925299995579,126,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.4257288002409,126,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.494496600003913,127,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.663790999911726,127,0,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.502132400171831,128,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.11830099998042,128,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.83920580008999,129,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.60591150028631,129,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.459436200093478,130,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.750749400351197,130,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.538176900008693,131,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.995366800110787,131,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.778829699847847,132,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.45459769992158,132,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.18899989989586,133,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.23780020000413,133,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.543650500010699,134,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.60934900026768,134,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.17013809992932,135,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.20375230023637,135,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.443429100094363,136,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.48708069976419,136,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.605669399956241,137,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,2.36912529962137,137,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.85073640011251,138,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.761515200138092,138,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.478045299882069,139,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.23593850014731,139,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.453200600109994,140,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.702424400020391,140,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.569251500070095,141,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.685589199885726,141,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.428749699844047,142,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.231007600203156,142,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.626309299841523,143,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.653688099700958,143,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.599694200092927,144,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.541847500018776,144,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.13499389984645,145,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.202491099946201,145,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.494478599866852,146,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.239645100198686,146,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.451280599925667,147,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.541054900269955,147,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.36331939999945,148,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.746964599937201,148,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.8803149999585,149,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.368877599947155,149,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.500848400173709,150,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.243172899819911,150,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.493805299978703,151,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.519903900101781,151,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.605769800022245,152,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.59190579876304,152,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.827660799957812,153,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.31475710001541,153,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.949929399881512,154,0,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.385912200435996,154,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.539062399882823,155,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.313811199739575,155,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.693983899895102,156,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,1.53763919998892,156,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.818458199966699,157,0,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.506075500044972,157,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.522115299943835,158,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.452766600064933,158,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,1.45911479997449,159,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.946382899768651,159,1,1,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.785310599952936,160,1,1,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,0.79723190004006,160,0,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.796051200013608,161,1,0,1,0,t0,0.5
neurOptimRevLearn_low_s001,1,2.32048370037228,161,1,0,1,1,t2,0.5
neurOptimRevLearn_low_s001,1,0.533256600145251,162,1,0,1,0,t0,0.5
